"ID","DA_ID","CENSORED","COMMENT","TITLE_JP","TITLE_ROMA","TITLE_DA","PUBLISHER","AUTHOR","AUTHOR_ROMA","AUTHOR_CN","DATE","DATE_DA","LINK_JP","LINK_PUBLISHER","LINK_CN","EH","UPLOADER","SOURCE","QUOTE"
11,DAV-011,NO,"以柔軟的筆觸描繪出男女情感曖昧不明的情緒
透過畫紙讓觀者感受到女子發情氣味的成人漫畫家三十郎（さんじゅうろう）
在1st單行本《點心時間》獲得巨大迴響以後，耗費兩年時間的全新創作──2nd單行本《祕密x祕密》！
這次特別著眼在日常生活裡面潛藏的異色光景，將更進一步的探討社會裡藏匿著背德的男歡女愛
讓人不禁懷疑自己身旁的清純女孩是否也有不為人知的禁斷祕密呢？
日本成人漫畫雜誌《Comic 快樂天》大人氣成人漫畫家三十郎（さんじゅうろう）兩本個人單行本一次推出！
2nd單行本《祕密x祕密》收錄7篇短篇成人漫畫，充滿著不可告人關係的第二本單行本！
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面
※本書為18禁限制級內容，18歲以下不宜閱讀與購買

日常生活底下隱藏了許多不為人知的祕密，沒有過度縱慾卻大幅減少了保險套用量的愛侶、叫外送服務的男孩與從事外送服務的女孩有著意外的神祕關聯性、為了守護父親的店而努力償還債務的正直女孩不得不與多金社長展開一場金錢約會、被撞見不倫戀的女子大學生為了遮口採取了大膽的舉動、跟偶遇的前男友訴苦現在交往的困擾而情不自禁的OL、推著嬰兒車在四下無人的公園慢慢撩起了裙擺將手伸進私處的人妻、時常刁難男下屬的高傲女主管實際上私底下有截然不同的樣子，七篇揭開女孩子們偷偷掩蓋著禁斷背德情慾的異常光景！",シークレット×シークレット,Secret x Secret - Keep it a Secret Promise,秘密x秘密,ワニマガジン社 ,さんじゅうろう,Sanjuurou,三十郎,2020-07-22,2020-12-10,https://www.dlsite.com/books/work/=/product_id/BJ247455.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=420,https://www.dlsite.com/books/work/=/product_id/BJ277821.html,https://exhentai.org/g/1646859/070e8745cb/,鬼畜王汉化组,日版DL汉化,
12,DAV-012,NO,"被讚譽為『COMIC快樂天的賢才』的日本頂尖成人漫畫家Hamao四本個人單行本一次推出！
《閃亮亮》充滿著與外表模樣截然不同的閃亮女孩們以滿滿的勇氣展現令人臉紅心跳的一面！
無論是佯裝天真、製造麻煩、虧欠回饋、說謊欺騙、惡口使壞……等微妙的手法
都充滿著愉悅的心情與男生們做個不停的大膽行徑
讓人不禁想像著生活周遭的女孩子們是否也暗藏如此率直放蕩的一面呢？
《閃亮亮》收錄了Hamao 2013年至2014年兩年間的漫畫創作
並且特別收錄2012年刊載在『MOTMILK』雜誌的短篇作品〈sincerely affection〉
以及為單行本發行繪製的〈姊妹颱風〉續篇〈姊妹颱風+〉共計14篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面
※本書為18禁限制級內容，18歲以下不宜閱讀與購買

害人受傷抱持歉意地獻出青澀的肉體、暗自為心儀男孩努力卻佯裝開放不在意的樣子、偽裝年幼一起入浴的天真感而在浴池赤裸著身子、謊稱去朋友家過夜而跟男生深夜獨處、不斷給人帶來麻煩的小惡魔、色誘年幼妹妹暗戀的男孩一起3P、在同學會與初戀的青梅竹馬喝醉到旅館親熱、滿嘴惡言並施行邪惡調教計畫的惡女……，與外貌截然不同的反差模樣，充滿著對性愛好奇與衝動的渴望，滿滿14篇收錄著Hamao式的性愛美學異色作品！",きらきら,Kirakira,閃亮亮,ワニマガジン社 ,Hamao,Hamao,Hamao,2015-10-18,2021-01-18,https://www.dlsite.com/books/work/=/product_id/BJ065353.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=427,https://www.dlsite.com/books/work/=/product_id/BJ276731.html,https://exhentai.org/g/1042430/a637f1d954/,Guavas,新視界,
13,DAV-013,NO,"被讚譽為『COMIC快樂天的賢才』的日本頂尖成人漫畫家Hamao四本個人單行本一次推出！
《糖果雨滴》將少女魔性蜜汁包裹在甜美的糖衣中灑落成整片的糖果雨
在城市中擦肩而過的女性、萍水相逢的女子、認識已久的青梅竹馬
無論是相戀、偶遇或是意外的超展開，少女們大膽奔放地品嚐性愛的歡愉
男人們淫想的腿縫之間，或許被意淫的女生們早就已經春水蕩漾了！
《糖果雨滴》收錄了Hamao 2015年至2016年兩年間共計12篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面
※本書為18禁限制級內容，18歲以下不宜閱讀與購買

婚前男子們的性解放意外與未婚妻的妹妹偶遇、瞞著他人秘密進行臉紅心跳的禁忌老少戀、撞見好友浪蕩模樣而意亂情迷的女子家教、彼此心心相印卻即將各奔前程的兩小無猜、與嚴厲女主管一同加班後暢飲到酒醉情迷催情的化學作用、任性賴在別人家裡的女孩產生了一段做愛做個不停的肉體關係、旅途中重病受到大家眼中的冰山美人截然不同的積極照顧、玩遊戲比賽輸了不得不進行一日角色扮演約會的兩人、獨立生活卻意外地與妹妹的朋友相戀、與店內年長的輕熟女同事約會的情色超展開、在夏日祭典與戀人開始第一次的親密接觸、在大雨中有著淡淡情愫的兩人獨處時刻……，請享受Hamao以輕巧的筆觸所描繪出來的12位順從原始欲望溢出色氣汁液的雌性！",キャンディドロップ,Candy Drop,糖果雨滴,ワニマガジン社 ,Hamao,Hamao,Hamao,2016-12-31,2021-01-18,https://www.dlsite.com/books/work/=/product_id/BJ100351.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=428,https://www.dlsite.com/books/work/=/product_id/BJ276732.html,https://exhentai.org/g/1193680/67c737d915/,Guavas,新視界,
14,DAV-014,NO,"被讚譽為『COMIC快樂天的賢才』的日本頂尖成人漫畫家Hamao四本個人單行本一次推出！
《暖暖溫柔鄉》以情熱溫暖的安慰各式各樣辛勤生活於世的男男女女
無論是喪失人生目標而意志消沉的棒球選手、壞天氣導致約會計畫受阻的青澀男子
或是擔心與自己大談老少戀女友耽誤青春的大叔
Hamao用一貫的爽朗方式以美妙的肉體與愉悅的性愛慰勞每一個迷惑的人們
讓人觀看以後能打起精神的一本情愛專書！
鼓舞大家成為有著暖暖愛意的人們，也讓大家期望未來可以遇見某個溫柔的女孩子安慰呢！
《暖暖溫柔鄉》收錄了Hamao 2016年至2018年三年間共計12篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面
※本書為18禁限制級內容，18歲以下不宜閱讀與購買

木訥的文學感少女以大膽的行動回應羞澀男孩的情書、開朗活潑的樂團少女為意志消沉的心儀男孩歌唱打氣、體貼溫柔的好女孩用身體慰勞認真打拚的男友、旅途中受到幫助的單身女子以共度春宵的方式回報給出遊散心的鬱悶的男子、將上班的辛勞遷怒給為自己親手下廚的男友的OL女子在睡前親密的療癒暖心男友、已為人妻的文靜女孩為了從婚前直到婚後丈夫出軌也持續愛戀與照顧著自己的男人勇敢地踏出了不倫的一步、貼心的女友陪伴著因大雪紛飛造成初次約會計畫受阻的男友在房間裡展開了更進一步的親密接觸、有口無心的壞嘴女孩心疼因自己玩笑話過度減重昏倒的心儀暖男而大展廚藝帶著豐盛料理探視、元氣女孩用超正向積極的態度安撫了擔心耽誤年輕女友青春的大叔男友……，共描繪了9位善解人意的女孩讓人意亂情迷的一面，此外還收錄了三篇不同風味的短篇漫畫，如同《閃亮亮》中的〈黑之花〉一般有著極度抖S女王架式調教自己繼兄的女孩、促成彼此好友交往而互有好感的兩人在最尷尬的時刻互吐愛意、在一夜情對象的宿舍巧遇對方室友意外超展開的多人性愛，歡迎來到Hamao費時三年精心打造出來色氣四溢的暖暖溫柔鄉！",温かくて柔らかくて,Atatakakute Yawarakakute,暖暖溫柔鄉,ワニマガジン社 ,Hamao,Hamao,Hamao,2018-08-10,2021-01-18,https://www.dlsite.com/books/work/=/product_id/BJ160736.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=429,https://www.dlsite.com/books/work/=/product_id/BJ276733.html,,,,
15,DAV-015,NO,"被讚譽為『COMIC快樂天的賢才』的日本頂尖成人漫畫家Hamao四本個人單行本一次推出！
《濃情巧克力》有著苦澀的大人滋味與甜美的青澀愛戀風味
與一本正經愛戀自己的人勉強交往、因對方熱烈地展開攻勢而從毫不在意漸漸心動不已
有著無法公開戀情的原因祕密交往的愛侶、遊走在道德邊緣的禁忌性愛
灌注了成熟大人風味的淫糜感，依然保有著濃情蜜意的濃郁性愛
有著將各種悲喜情節融合為Hamao式的輕快歡愉的情色故事
快來咬一口Hamao耗時四年精心特調製成的濃情巧克力吧！
《濃情巧克力》收錄了Hamao 2017年至2020年四年間共計12篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面
※本書為18禁限制級內容，18歲以下不宜閱讀與購買

彼此都已有伴侶卻偷情密會激情作愛的男女、被告白而勉為其難交往到產生一絲情感的短暫戀情、配合伴侶害怕被厭惡而隱蔽起來的特殊性癖合而為一的情色合鳴、害怕大膽告白以後被拒絕而積極進攻的青澀愛戀、因一場誤會將互相喜愛的兩人推至坦誠相見的機會、女大男小的姊弟戀笨拙地一起品嘗雙方的性愛初體驗、寄人籬下而有著無法公開交往原因的地下情侶意外地獲得了一段激情的交合時間、害怕與一起享受短暫刺激的對象認出的不安化為遊走在道德邊緣的禁忌性愛、在策略婚姻的婚前將自己獻身給從小就夢想嫁對方為新娘的苦澀又甜美的性愛……，加上Hamao維持一直以來的輕快筆觸以3則篇幅描繪了一位純情女孩從初嚐禁果到沉溺於性愛，最終被調教成好色癡女的過程，共收錄了12篇濃度不同的濃情密意，給喜愛感官刺激快感的饕客享用！",ショコラ,Chocolate,濃情巧克力,ワニマガジン社 ,Hamao,Hamao,Hamao,2020-08-14,2021-01-18,https://www.dlsite.com/books/work/=/product_id/BJ253368.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=430,https://www.dlsite.com/books/work/=/product_id/BJ276734.html,,,,
16,DAV-016,NO,"擅長描繪傲嬌萌的日本成人漫畫家雛原惠美筆下的
酸甜可愛的小惡魔們即將傾巢而出
滿載著反差萌系傲嬌女孩《我的甜蜜惡魔》正式推出！
強勢、蠻橫、雞婆、能幹、療癒…，
偶爾調弄人的壞心機，偶爾惱羞成怒的壞脾氣
甚至有些無理取鬧，卻又突然寬宏大量，
或是害羞尷尬的一改先前的飆悍作風
在人前不輕易展現羞澀軟弱一面的女孩子們，
有著可靠讓人依賴的堅強樣貌
讓人摸不清到底是生氣、吃醋，還是嬌羞的可愛模樣，
就讓小惡魔們來佔領你的心吧！

《我的甜蜜惡魔》收錄了雛原惠美2015年至2018年四年間共計11篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面

※本書為18禁限制級內容，18歲以下不宜閱讀與購買

喜愛欺負男友享受主導權的小惡魔女、
好管沐汙癖男孩閒事的運動元氣女孩、
愛刁蠻男友的壞脾氣大小姐、
與男友愛鬥嘴嬉鬧的女孩、易怒雞婆的潔癖女、
羞澀的巨乳冰山美人、獨立自主的女強人、
沉溺自己研究世界成為少根筋的天才少女、
溫暖療癒人心的聖母系女孩、
體弱多病且高高在上的大小姐、
強勢愛吃醋的黏人女友，
11位有著與堅強外貌截然不同樣貌的女孩子們，
趕快來一窺潛藏她們內心深處春情蕩漾嬌羞的一面吧！ ",まいすうぃーと でびる,My Sweet Devil,我的甜蜜惡魔,ワニマガジン社 ,雛原えみ,Hinahara Emi,雛原惠美,2018-07-27,2021-03-18,https://www.dlsite.com/books/work/=/product_id/BJ159182.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=455,https://www.dlsite.com/books/work/=/product_id/BJ285527.html,https://exhentai.org/g/1261464/127933d76f/,"4K掃圖組",新視界,
17,DAV-017,NO,"擅長描繪傲嬌萌的日本成人漫畫家雛原惠美筆下的
酸甜可愛的小惡魔們即將傾巢而出

最新單行本《朦朧之間的浪漫》
增添了些許魔幻元素有著更多擾人的傲嬌壞女孩們！
這次女孩子們懷抱著各自的理由展現刁蠻任性造成男生困擾！
而在這強勢的外表之下，顯露的是任人予取予求的色氣
就讓這些大姊姊們大膽地騎乘在身上，
敞開平常緊閉的雙腿，開啟淫靡的世界吧！

《朦朧之間的浪漫》收錄了雛原惠美2017年至2020年四年間共計9篇短篇成人作品

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面

※本書為18禁限制級內容，18歲以下不宜閱讀與購買

可曾幻想過打扮性感的女性友人成為魅魔色誘自己？
對性絕緣的純真女友卻傳來了掀衣裸奶的照片？
照顧走失的貓咪卻被身材苗條的女飼主大聲斥責？
幻想與心儀的男生性愛的慾念卻在清醒時成為真實？
含蓄的妹妹與放蕩的姊姊原來本性完全顛倒？
女友嘴上說不要身體卻逐漸發燙？
穿著曝露的大姊姊無設防的熟睡是否能下手成功？
膽顫心驚地調弄著高傲自信的女孩子們，
其中〈Sweet devil's ♡ Promise〉是沿自前作
《我的甜蜜惡魔》同名短篇〈我的甜蜜惡魔〉中的女主角山邊友海再次登場唷！
這次加入了一些如夢似幻的性愛情節，以及魔幻的激情時刻，
讓喜愛被小惡魔女孩玩弄的你，以及迷戀能反撲讓她們露出嬌羞癡樣的你，
得以盡情享受她們的好色魅力唷！ ",夢現ロマンティック,Yumeutsutsu Romantic,朦朧之間的浪漫,ワニマガジン社 ,雛原えみ,Hinahara Emi,雛原惠美,2020-05-29,2021-03-18,https://www.dlsite.com/books/work/=/product_id/BJ244019.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=456,https://www.dlsite.com/books/work/=/product_id/BJ285528.html,https://exhentai.org/g/1937078/bab167ee37/,K4W1H0R53,未來數位DL,
18,DAV-018,NO,"d/art舉辦的成人漫畫展問卷調查中最受期待繁中化作品的成人漫畫家首位！
自出道以來，無論是同人誌或是商業作品都廣受到許多人喜愛

日本成人漫畫雜誌《快樂天》的頂端，被尊稱為神級漫畫家──米奇王（みちきんぐ）
2021年正式推出《主僕狂熱》與《打造壞壞小心機》兩本繁中版無修正作品集！

《主僕狂熱》收錄了三篇有著淫糜主僕關係的圓城寺一家
以及三篇充滿開放式性關係的螃蟹雜誌編輯部與八篇短篇漫畫
高人氣傲嬌女僕紫音以一貫的毒舌惡口
幫助自己服侍的圓城寺一家主人們各種超展開的悅虐性愛
全書充滿著米奇王將女性嬌嗲、任性、使壞的各種性感魅力
灌注到有限的刊載頁面裡，呈現出各種浪蕩的情事

《主僕狂熱》收錄了米奇王2013年至2016年四年間共計14篇短篇成人作品
封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面

※本書為18禁限制級內容，18歲以下不宜閱讀與購買
〈烏龍麵職人起得早〉
如何煮出美味的烏龍麵？就讓烏龍麵職人親身為大家示範吧！
〈妄想作家雞屁股老師〉
有著獨特筆名的處女作家雞屁股老師來不及趕上截稿日啦！貌美的佐藤編輯特別為她精心安排了超強力作畫助手，讓雞屁股老師臉紅心跳的趕稿開始了！
〈羅剎編輯佐藤小姐〉
新人漫畫家自信之作被惡鬼般的佐藤編輯批評的一文不值，在灰心喪志之前，先體驗一下佐藤編輯的嚴厲指導吧！
〈夢想作家雞屁股老師〉
雞屁股老師陷入單相思而畫不出漫畫分鏡草稿!?沒問題！羅剎編輯佐藤小姐出馬，保證搞定一切！
〈主僕三角關係〉
學生會長圓城寺蓮華喜歡上日向同學，日向同學卻喜歡上蓮華的女僕紫音!?一男兩女的戀愛三角課題！咦？為何變成色氣四溢的主僕三角關係？
〈主僕再臨〉
新進女僕櫻子受到圓城寺真司主人的欺負，得知此事的女僕長紫音冷傲地展現出疼愛晚輩的溫柔！
〈主僕約會〉
代替女主人蓮華約會的傲嬌女僕紫音再次登場，這次將展露出羞澀的一面!?
〈人心控制超能力者真理沙〉
看了3分鐘就能學會超能力一書的真理沙要用心靈控制幫好友的戀情開花結果！一試再試終於催眠成功好友暗戀的男生了！咦咦!?可是為何變成奇怪的超展開？
〈正宮系妹妹〉
父親再婚對象的女兒老是破壞自己的好事，當然要好好教訓一番！但是事情好像變得很奇妙，為何她完全不反抗呢!?
〈大人的階梯〉
吾家有女初長成，小女孩兒時想嫁的男生，即使現在成為大叔也要獻身相戀！
〈誘惑睡眠〉
如何色誘一本正經的禁慾男友親熱呢？就用裝睡顯露自己性感色氣的模樣吧！
〈鮮奶油cafetime〉
咖啡廳沒有半個客人該怎麼做生意啊！女僕？真是個好主意！
〈是ＸＸ真的很抱歉！〉
認真過頭的熱血男子vs好色手淫避不出門的女孩，滿腦子色色的事情真是抱歉！
〈拜託教教我♡阿裕！〉
萬能的阿裕幾乎什麼都能教導自己，自己能教阿裕什麼東西呢？女孩子滿懷感激的報答！

紫音女僕、雞屁股老師、佐藤編輯…極具個性的眾多美麗的女孩，大滿載14篇米奇王筆下的大人氣色氣作品！",主従えくすたしー,Shujuu Ecstasy - Sexual Relation of Master and Servant,主僕狂熱,ワニマガジン社 ,みちきんぐ,Michiking,米奇王,2017-03-04,2021-04-15,https://www.dlsite.com/books/work/=/product_id/BJ105431.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=460,https://www.dlsite.com/books/work/=/product_id/BJ287741.html,https://exhentai.org/g/1182517/718c8b815f/,無邪気漢化,日版DL,
19,DAV-019,NO,"d/art舉辦的成人漫畫展問卷調查中最受期待繁中化作品的成人漫畫家首位！
自出道以來，無論是同人誌或是商業作品都廣受到許多人喜愛
日本成人漫畫雜誌《快樂天》的頂端，被尊稱為神級漫畫家──米奇王（みちきんぐ）
2021年正式推出《主僕狂熱》與《打造壞壞小心機》兩本繁中版無修正作品集！

充滿許多性感色氣的女編輯們的螃蟹雜誌編輯部來了！
前作《主僕狂熱》中登場的嚴厲又性感的魔鬼編輯佐藤小姐再次登場！
這次《打造壞壞小心機》更加入了羞澀又大膽的月本編輯、可愛又邪惡的編輯長
以及一肚子壞水，自稱為綠茶婊卻時常被整慘的遜炮婊代表安里編輯！
豪華的八篇關於螃蟹編輯部的情事，加上一篇特別短篇漫畫
此外，服侍圓城寺一家的高人氣傲嬌女僕紫音也再次回歸！
再次以毒蛇惡口展開淫蕩的悅虐性愛
喜愛紫音女僕、佐藤編輯、遜炮婊安里編輯千萬不能錯過的神作！

《打造壞壞小心機》收錄了米奇王2016年至2020年五年間共計12篇短篇成人作品
本次封面設計完全比照日版初回限定版，保留可脫衣式描圖紙書衣設計
書腰加入金色，搭配螢光紅使用六色印刷
描圖紙書衣與封面則是五色印刷，完整保留日文原版封面的感覺
特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面

※本書為18禁限制級內容，18歲以下不宜閱讀與購買

〈主僕情感〉
蓮華女主人的男友來到家裡一起念書，身為效忠圓城寺一家的女僕紫音與櫻子當然要好好款待一番！等等，櫻子似乎懷有別心在熱情招待呢！
〈主僕夢境〉
毒舌女僕紫音嬌嗲惹人疼愛的模樣騎乘在身上!?不不，這一定是一場夢！
〈主僕夢境〜turn紫音〜〉
白天被紫音女僕強制射精管理的主人，每晚都做著春夢，在半夢半醒之間，似乎有著比春夢還香豔刺激的事情發生了!?
〈新人編輯　月本小姐〉
剛入社就擔任高人氣漫畫家編輯的月本小姐遇到了老師靈感枯竭的低潮期了！為了嚴守截稿日，月本小姐用盡全身來激發老師的創作了！
〈至極編輯　佐藤小姐〉
咦？獎勵!?真的假的？總是給人一臉淡漠的工作狂感覺，有著一副性感的身材讓人著迷，給予新人漫畫家極為嚴格指導的魔鬼編輯佐藤小姐？本篇也是遜炮婊安里小姐的初登場！
〈新婚編輯（舊姓）　月本小姐〉
與人氣漫畫家新婚的月本小姐正沉迷在幸福當中，等等！安里小姐在窺伺丈夫嗎？為了自己的幸福，月本小姐豁出去了！
〈性惡編輯　安里小姐〉
自稱是「最討厭處男的綠茶婊」的安里小姐大活躍！不但利用處男同事幫忙減輕工作，還不參加編輯長的慶生會開溜，想嚐盡美男的安里小姐卻陷入了兩難的局面!?
〈勿忘＊愛〉
身為男子漢當然要幫助被壞人追逐的少女解圍！沒有家庭溫暖，隻身來到東京的鄉下男孩，與神祕少女一段愛的物語。
〈好色編輯　安里小姐〉
被編輯長惡整的安里小姐終於要桃花盛開了嗎？受到編輯長的招待參與豪華戀愛派對，這次安里小姐大膽地色誘美男子，咦？怎麼又是這種結局？
〈遜炮婊低潮期　安里小姐〉
煩躁、苦悶、各種火大，無論參加聯誼或是聚會都提不起勁，沒搭上夜班車而回到公司的安里小姐，看到被她破處的男同事認真加班工作的身影，兩人逐漸產生的情愫……，
〈充滿魅力而致命的她〉
不小心溺水慘遭滅頂，被可愛的女孩子救起來以後，充滿生存的情慾性愛！
〈打造壞壞小心機〉
編輯長與安里小姐在化妝室的女人談心時間，嘴硬使壞的安里小姐，依然栽在編輯長的手中？

遜炮婊安里編輯、月本編輯、紫音女僕…打造富有婊子性格又可愛迷人的女孩子，12篇米奇王最新最色氣作品！",アザトメイキング,Azato Making Shokai Genteiban,打造壞壞小心機,ワニマガジン社 ,みちきんぐ,Michiking,米奇王,2020-12-01,2021-04-15,https://www.dlsite.com/books/work/=/product_id/BJ271432.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=461,https://www.dlsite.com/books/work/=/product_id/BJ287742.html,https://exhentai.org/g/1931015/a87c3cb185/,alfredmeow,未來數位DL,
20,DAV-020,NO,"原職為插畫家的成人漫畫家楝蛙，運用繪畫表現手法描繪青澀又好色的女孩們，筆下女性不僅對性充滿著好奇與慾望，不時也會因性愛而放蕩地擺出高潮顏的神情。以近寫實的肉感和清新筆觸在成人漫畫雜誌《COMIC X-EROS》擁有高人氣的楝蛙，正式推出個人第一本作品集《春與青》！

《春與青》收錄了楝蛙2016年至2018年三年間的成人作品。包含：〈鹹濕潮爽拉麵〉、〈我家的料理長〉、〈勸誘〉、〈成為天才的捷徑〉、〈牛丸小姐喜歡牛奶〉、〈我們很近又很遠〉、〈幹砲the海岸〉、〈醉愛中chu!♡〉、〈潮騷〉、〈第三代豚醬Lovers〉、〈前輩只有139.9cm〉共11篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

※本書為18禁限制級內容，18歲以下不宜閱讀與購買。
〈鹹濕潮爽拉麵〉
常吃的拉麵店人手不足之下，喜愛享用美食的大小姐一口答應協助店內的工作，意外地知道了煮麵的精華。

〈我家的料理長〉
獨居在外的男生就是會生活的很隨便，受母親委託去探望照顧，為心儀的他煮飯打掃，甚至為他獻身也……!?

〈勸誘〉
被無良狗仔盜攝私下枕營業的偶像女演員，為了封口只好獻身陪睡，卻被狗仔高超的技巧陷落了！

〈成為天才的捷徑〉
全學年最後一名的班長蠢到把八卦雜誌胡說八道的專欄當真，認為瘋狂愛愛就可以提升智力成為天才!!!

〈牛丸小姐喜歡牛奶〉
在學時為了厭惡喝牛奶的男生而表現出自己愛喝牛奶的牛丸小姐，長大後與對方不期而遇，開心地嚥下新鮮牛奶。

〈我們很近又很遠〉
住得很近又瞞著雙方父母偷偷交往的兩人，以教學指導的名義獲得留宿男生家的機會，兩人情不自禁地……。

〈幹砲the海岸〉
振興生意慘淡的海邊生意，舉辦「大胃王」活動！吃完指定餐點不僅免費招待，還可任選一位女店員做臉紅心跳的事情唷！

〈醉愛中chu!♡〉
與男友吵架在外喝醉走錯家門的鄰居大姊姊，面對暗戀自己的男生，不禁春情蕩漾地挑逗了對方起來！

〈潮騷〉
在祭典活動裡因朋友調侃彼此有愛戀而拌嘴的兩人，負氣跑到河堤的女孩與追上去想道歉的男孩，產生了微妙的情愫。

〈第三代豚醬Lovers〉
喜愛的麵店要因老闆沉溺在買春上而結束營業了！真心喜愛這家店與老闆的女店員，只好用身體來拯救這間店了！

〈前輩只有139.9cm〉
因身高與身材又被誤會成小孩子的女友正在氣噗噗，貼心男友拿出性感泳裝讓女友一展成熟魅力！",春と青,Haru to Ao,春與青,ワニマガジン社 ,楝蛙,Ouchi Kaeru,楝蛙,2019-02-05,2021-07-08,https://www.dlsite.com/books/work/=/product_id/BJ181734.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=485,https://www.dlsite.com/books/work/=/product_id/BJ307124.html,,,,
21,DAV-021,NO,"2018年推出個人第一本作品集《春與青》獲得廣大的好評與迴響，並開始在成人漫畫雜誌《COMIC快樂天》進行新作品刊登發表的成人漫畫家楝蛙，用一貫的清新筆觸，加上更為成熟洗鍊的圓潤女體畫法，在第一本作品集以後，更豐富地用多元的敘事方式詮釋女孩子們的色氣性格，在《春與青》推出的相隔兩年後，再次推出個人第二本作品集《外帶回家》，這次將可看見9位沉溺在性愛的色女子淫亂的風貌！

《外帶回家》收錄了楝蛙2018年至2020年三年間的成人作品。包含：〈你丟我撿〉、〈來東京的穗香小姐〉、〈找秘密〉、〈夜裡的下酒菜〉、〈忐忑不安〉、〈打雜女〉、〈年齡確認〉、〈躲雨〉、〈暑假活動〉共9篇短篇作品。

封面書衣以五色印刷，雙書衣包裝，完整保留日文原版封面的感覺，特別推出無修正版本，可一覽無遺每位女孩讓人臉紅心跳的情愛畫面。

※本書為18禁限制級內容，18歲以下不宜閱讀與購買。
〈你丟我撿〉
被男友冷落的女孩，為了證明自己的女性魅力，在男友的好友面前脫下了衣服……。

〈來東京的穗香小姐〉
剛醒來就發現前女友裸身騎乘在自己身上!?前一晚錯過末班車又身無分文的她，難道全是預謀好的嗎？

〈找秘密〉
意外發現藏起來的SM拘束用品，原來男生隱瞞自己是被虐狂，溫柔貼心的女孩自然要使命必達地滿足男生的性慾！

〈夜裡的下酒菜〉
老公出差，好友住太遠，煮了一桌好菜想找人一起喝酒的時刻，腦中浮現的最佳人選，將成為夜裡的下酒菜。

〈忐忑不安〉
「再做最後一次吧？」與自己好友開始交往的性伴侶提出的最後請求，潛藏在性愛下複雜的愛戀心情。

〈打雜女〉
時常被人亂塞工作的打雜女叫住了男孩請求協助，在無人的雜物間，一起做事的男女，女孩吐露了真正的目的……。

〈年齡確認〉
老闆的好色女兒顧店中！前來買酒的客人需要成年證明，到底要透過怎樣的驗證才能順利買到酒呢？

〈躲雨〉
相隔兩地迫不急待相見的戀人，在下雨的日子相會，渴望著彼此、愛戀著彼此，忍不住大膽地做個不停！

〈暑假活動〉
每年一次的暑假返鄉，同時也是男子與女子幽會親熱的日子，沉溺在情慾之中的夏日時光。",おもちかえり,Omochikaeri,外帶回家,ワニマガジン社 ,楝蛙,Ouchi Kaeru,楝蛙,2020-12-11,2021-07-08,https://www.dlsite.com/books/work/=/product_id/BJ271869.html,https://future-digi.com/index.php?route=product/product&path=70_101&product_id=486,https://www.dlsite.com/books/work/=/product_id/BJ307125.html,,,,
